Strain,Mutations,Number/ID,Levo Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/15/2023,18:59,D2,1.384
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/15/2023,18:59,D8,1.386
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/15/2023,18:59,D3,1.367
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/15/2023,18:59,D9,1.361
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/15/2023,18:59,D4,1.269
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/15/2023,18:59,D10,1.352
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/15/2023,18:59,D5,1.269
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/15/2023,18:59,D11,1.376
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/15/2023,18:59,D6,1.36
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/15/2023,18:59,H7,1.344
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/15/2023,18:59,H2,1.346
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/15/2023,18:59,H8,1.339
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/15/2023,18:59,H3,1.339
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/15/2023,18:59,H9,1.307
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/15/2023,18:59,H4,1.195
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/15/2023,18:59,H10,1.317
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/15/2023,18:59,H5,1.235
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/15/2023,18:59,H11,1.349
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/15/2023,18:59,H6,1.329
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/24/2023,18:59,B7,0.157
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/24/2023,18:59,B2,0.15
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/24/2023,18:59,B8,0.181
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/24/2023,18:59,B3,0.149
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/24/2023,18:59,B9,0.156
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/24/2023,18:59,B4,0.16
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/24/2023,18:59,B10,0.155
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/24/2023,18:59,B5,0.17
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/24/2023,18:59,B11,0.151
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/24/2023,18:59,B6,0.146
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/24/2023,18:59,C7,1.244
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/24/2023,18:59,C2,0.644
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/24/2023,18:59,C8,1.191
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/24/2023,18:59,C3,0.659
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/24/2023,18:59,C9,1.07
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/24/2023,18:59,C4,1.029
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/24/2023,18:59,C10,1.031
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/24/2023,18:59,C5,0.912
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/24/2023,18:59,C11,1.199
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/24/2023,18:59,C6,0.951
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/24/2023,18:59,D7,1.399
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/24/2023,18:59,D2,1.407
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/24/2023,18:59,D8,1.405
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/24/2023,18:59,D3,1.39
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/24/2023,18:59,D9,1.361
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/24/2023,18:59,D4,1.279
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/24/2023,18:59,D10,1.37
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/24/2023,18:59,D5,1.306
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/24/2023,18:59,D11,1.385
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/24/2023,18:59,D6,1.381
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/24/2023,18:59,H7,1.351
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/24/2023,18:59,H2,1.372
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/24/2023,18:59,H8,1.347
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/24/2023,18:59,H3,1.356
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/24/2023,18:59,H9,1.323
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/24/2023,18:59,H4,1.209
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/24/2023,18:59,H10,1.329
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/24/2023,18:59,H5,1.248
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/24/2023,18:59,H11,1.349
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/24/2023,18:59,H6,1.353
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,1/31/2023,19:29,B2,0.161
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,1/31/2023,19:29,B7,0.155
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,1/31/2023,19:29,B3,0.167
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,1/31/2023,19:29,B8,0.139
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,1/31/2023,19:29,B4,0.156
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,1/31/2023,19:29,B9,0.174
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,1/31/2023,19:29,B5,0.16
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,1/31/2023,19:29,B10,0.161
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,1/31/2023,19:29,B6,0.151
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,1/31/2023,19:29,B11,0.16
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,1/31/2023,19:29,C2,0.726
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,1/31/2023,19:29,C7,0.559
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,1/31/2023,19:29,C3,0.984
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,1/31/2023,19:29,C8,0.509
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,1/31/2023,19:29,C4,0.908
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,1/31/2023,19:29,C9,0.965
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,1/31/2023,19:29,C5,0.941
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,1/31/2023,19:29,C10,0.946
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,1/31/2023,19:29,C6,0.996
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,1/31/2023,19:29,C11,0.967
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,1/31/2023,19:29,D2,1.366
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,1/31/2023,19:29,D7,1.361
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,1/31/2023,19:29,D3,1.375
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,1/31/2023,19:29,D8,1.365
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,1/31/2023,19:29,D4,1.346
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,1/31/2023,19:29,D9,1.219
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,1/31/2023,19:29,D5,1.356
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,1/31/2023,19:29,D10,1.266
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,1/31/2023,19:29,D6,1.355
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,1/31/2023,19:29,D11,1.359
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,1/31/2023,19:29,H2,1.337
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,1/31/2023,19:29,H7,1.346
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,1/31/2023,19:29,H3,1.354
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,1/31/2023,19:29,H8,1.344
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,1/31/2023,19:29,H4,1.319
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,1/31/2023,19:29,H9,1.196
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,1/31/2023,19:29,H5,1.312
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,1/31/2023,19:29,H10,1.232
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,1/31/2023,19:29,H6,1.342
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,1/31/2023,19:29,H11,1.346
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/7/2023,19:29,B7,0.158
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/7/2023,19:29,B2,0.14
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/7/2023,19:29,B8,0.159
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/7/2023,19:29,B3,0.138
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/7/2023,19:29,B9,0.16
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/7/2023,19:29,B4,0.142
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/7/2023,19:29,B10,0.158
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/7/2023,19:29,B5,0.149
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/7/2023,19:29,B11,0.145
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/7/2023,19:29,B6,0.148
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/7/2023,19:29,C7,0.934
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/7/2023,19:29,C2,0.968
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/7/2023,19:29,C8,0.939
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/7/2023,19:29,C3,0.635
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/7/2023,19:29,C9,0.945
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/7/2023,19:29,C4,0.962
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/7/2023,19:29,C10,0.834
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/7/2023,19:29,C5,0.893
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/7/2023,19:29,C11,0.978
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/7/2023,19:29,C6,1.002
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/7/2023,19:29,D7,1.357
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/7/2023,19:29,D2,1.375
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/7/2023,19:29,D8,1.37
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/7/2023,19:29,D3,1.36
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/7/2023,19:29,D9,1.342
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/7/2023,19:29,D4,1.264
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/7/2023,19:29,D10,1.342
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/7/2023,19:29,D5,1.289
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/7/2023,19:29,D11,1.356
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/7/2023,19:29,D6,1.355
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/7/2023,19:29,H7,1.344
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/7/2023,19:29,H2,1.348
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/7/2023,19:29,H8,1.345
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/7/2023,19:29,H3,1.337
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/7/2023,19:29,H9,1.312
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/7/2023,19:29,H4,1.195
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/7/2023,19:29,H10,1.306
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/7/2023,19:29,H5,1.226
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/7/2023,19:29,H11,1.347
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/7/2023,19:29,H6,1.321
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/15/2023,19:29,B7,0.158
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/15/2023,19:29,B2,0.143
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/15/2023,19:29,B8,0.158
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/15/2023,19:29,B3,0.148
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/15/2023,19:29,B9,0.156
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/15/2023,19:29,B4,0.154
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/15/2023,19:29,B10,0.158
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/15/2023,19:29,B5,0.136
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/15/2023,19:29,B11,0.152
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/15/2023,19:29,B6,0.148
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/15/2023,19:29,C7,0.323
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/15/2023,19:29,C2,0.286
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/15/2023,19:29,C8,0.417
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/15/2023,19:29,C3,1.328
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/15/2023,19:29,C9,0.351
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/15/2023,19:29,C4,0.492
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/15/2023,19:29,C10,0.268
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/15/2023,19:29,C5,0.141
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/15/2023,19:29,C11,0.402
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/15/2023,19:29,C6,0.411
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/15/2023,19:29,D7,1.39
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/15/2023,19:29,D2,1.387
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/15/2023,19:29,D8,1.39
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/15/2023,19:29,D3,1.37
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/15/2023,19:29,D9,1.363
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/15/2023,19:29,D4,1.271
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/15/2023,19:29,D10,1.356
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/15/2023,19:29,D5,1.27
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/15/2023,19:29,D11,1.38
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/15/2023,19:29,D6,1.363
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/15/2023,19:29,H7,1.346
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/15/2023,19:29,H2,1.35
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/15/2023,19:29,H8,1.341
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/15/2023,19:29,H3,1.342
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/15/2023,19:29,H9,1.309
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/15/2023,19:29,H4,1.196
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/15/2023,19:29,H10,1.32
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/15/2023,19:29,H5,1.237
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/15/2023,19:29,H11,1.353
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/15/2023,19:29,H6,1.333
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/24/2023,19:29,B7,0.155
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/24/2023,19:29,B2,0.148
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/24/2023,19:29,B8,0.19
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/24/2023,19:29,B3,0.145
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/24/2023,19:29,B9,0.154
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/24/2023,19:29,B4,0.155
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/24/2023,19:29,B10,0.154
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/24/2023,19:29,B5,0.165
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/24/2023,19:29,B11,0.149
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/24/2023,19:29,B6,0.145
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/24/2023,19:29,C7,1.242
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/24/2023,19:29,C2,0.664
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/24/2023,19:29,C8,1.191
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/24/2023,19:29,C3,0.672
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/24/2023,19:29,C9,1.07
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/24/2023,19:29,C4,1.03
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/24/2023,19:29,C10,1.034
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/24/2023,19:29,C5,0.921
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/24/2023,19:29,C11,1.197
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/24/2023,19:29,C6,0.96
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/24/2023,19:29,D7,1.402
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/24/2023,19:29,D2,1.411
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/24/2023,19:29,D8,1.407
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/24/2023,19:29,D3,1.393
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/24/2023,19:29,D9,1.363
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/24/2023,19:29,D4,1.281
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/24/2023,19:29,D10,1.373
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/24/2023,19:29,D5,1.307
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/24/2023,19:29,D11,1.387
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/24/2023,19:29,D6,1.382
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/24/2023,19:29,H7,1.352
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/24/2023,19:29,H2,1.376
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/24/2023,19:29,H8,1.349
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/24/2023,19:29,H3,1.358
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/24/2023,19:29,H9,1.325
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/24/2023,19:29,H4,1.21
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/24/2023,19:29,H10,1.332
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/24/2023,19:29,H5,1.25
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/24/2023,19:29,H11,1.351
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/24/2023,19:29,H6,1.355
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,1/31/2023,19:59,B2,0.157
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,1/31/2023,19:59,B7,0.152
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,1/31/2023,19:59,B3,0.166
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,1/31/2023,19:59,B8,0.138
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,1/31/2023,19:59,B4,0.153
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,1/31/2023,19:59,B9,0.169
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,1/31/2023,19:59,B5,0.156
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,1/31/2023,19:59,B10,0.157
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,1/31/2023,19:59,B6,0.147
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,1/31/2023,19:59,B11,0.156
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,1/31/2023,19:59,C2,0.752
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,1/31/2023,19:59,C7,0.568
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,1/31/2023,19:59,C3,0.981
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,1/31/2023,19:59,C8,0.515
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,1/31/2023,19:59,C4,0.907
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,1/31/2023,19:59,C9,0.96
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,1/31/2023,19:59,C5,0.94
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,1/31/2023,19:59,C10,0.944
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,1/31/2023,19:59,C6,0.997
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,1/31/2023,19:59,C11,0.962
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,1/31/2023,19:59,D2,1.368
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,1/31/2023,19:59,D7,1.362
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,1/31/2023,19:59,D3,1.376
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,1/31/2023,19:59,D8,1.366
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,1/31/2023,19:59,D4,1.347
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,1/31/2023,19:59,D9,1.22
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,1/31/2023,19:59,D5,1.358
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,1/31/2023,19:59,D10,1.268
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,1/31/2023,19:59,D6,1.357
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,1/31/2023,19:59,D11,1.361
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,1/31/2023,19:59,H2,1.341
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,1/31/2023,19:59,H7,1.349
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,1/31/2023,19:59,H3,1.355
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,1/31/2023,19:59,H8,1.346
