Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,21:29,D7,0.129
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,21:29,D3,0.137
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,21:29,D8,0.134
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,21:29,D4,0.14
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,21:29,D9,0.144
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,21:29,D5,0.142
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,21:29,D10,0.152
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,21:29,D5,0.142
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,21:29,D11,0.145
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,21:29,E2,0.738
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,21:29,E7,0.86
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,21:29,E3,0.892
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,21:29,E8,0.657
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,21:29,E4,0.938
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,21:29,E9,0.985
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,21:29,E5,0.9
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,21:29,E10,0.929
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,21:29,E6,1.061
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,21:29,E11,0.957
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,21:29,H2,1.396
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,21:29,H7,1.372
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,21:29,H3,1.381
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,21:29,H8,1.383
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,21:29,H4,1.349
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,21:29,H9,1.252
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,21:29,H5,1.361
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,21:29,H10,1.267
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,21:29,H6,1.373
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,21:29,H11,1.396
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,21:59,D7,0.154
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,21:59,D2,0.606
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,21:59,D8,0.152
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,21:59,D3,0.137
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,21:59,D9,0.147
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,21:59,D4,0.153
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,21:59,D10,0.145
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,21:59,D5,0.143
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,21:59,D10,0.145
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,21:59,D6,0.149
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,21:59,E7,0.905
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,21:59,E2,0.422
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,21:59,E8,0.97
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,21:59,E3,0.196
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,21:59,E9,0.293
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,21:59,E4,1.001
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,21:59,E10,0.279
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,21:59,E5,1.087
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,21:59,E11,0.623
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,21:59,E6,1.22
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,21:59,H7,1.402
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,21:59,H2,1.41
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,21:59,H8,1.388
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,21:59,H3,1.395
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,21:59,H9,1.36
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,21:59,H4,1.245
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,21:59,H10,1.401
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,21:59,H5,1.3
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,21:59,H11,1.427
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,21:59,H6,1.401
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,21:59,E11,0.127
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,21:59,E6,0.131
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,21:59,E10,0.125
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,21:59,E5,0.122
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,21:59,E9,0.126
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,21:59,E4,0.124
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,21:59,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,21:59,E3,0.127
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,21:59,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,21:59,E2,0.122
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,21:59,D11,0.226
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,21:59,D6,0.174
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,21:59,D10,0.246
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,21:59,D5,0.166
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,21:59,D9,0.203
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,21:59,D4,0.201
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,21:59,D8,0.234
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,21:59,D3,0.18
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,21:59,D7,0.219
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,21:59,D2,0.179
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,21:59,A11,1.404
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,21:59,A6,1.36
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,21:59,A10,1.393
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,21:59,A5,1.365
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,21:59,A9,1.369
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,21:59,A4,1.211
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,21:59,A8,1.37
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,21:59,A3,1.278
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,21:59,A7,1.368
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,21:59,A2,1.395
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,21:59,D2,0.134
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,21:59,D7,0.128
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,21:59,D3,0.136
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,21:59,D8,0.133
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,21:59,D4,0.14
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,21:59,D9,0.142
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,21:59,D5,0.14
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,21:59,D10,0.149
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,21:59,D5,0.14
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,21:59,D11,0.143
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,21:59,E2,0.745
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,21:59,E7,0.872
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,21:59,E3,0.896
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,21:59,E8,0.661
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,21:59,E4,0.937
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,21:59,E9,0.982
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,21:59,E5,0.904
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,21:59,E10,0.925
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,21:59,E6,1.057
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,21:59,E11,0.959
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,21:59,H2,1.4
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,21:59,H7,1.373
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,21:59,H3,1.385
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,21:59,H8,1.386
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,21:59,H4,1.36
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,21:59,H9,1.252
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,21:59,H5,1.365
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,21:59,H10,1.269
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,21:59,H6,1.378
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,21:59,H11,1.4
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,22:29,D7,0.154
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,22:29,D2,0.724
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,22:29,D8,0.149
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,22:29,D3,0.139
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,22:29,D9,0.146
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,22:29,D4,0.15
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,22:29,D10,0.138
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,22:29,D5,0.141
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,22:29,D10,0.138
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,22:29,D6,0.148
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,22:29,E7,0.91
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,22:29,E2,0.415
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,22:29,E8,0.978
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,22:29,E3,0.201
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,22:29,E9,0.293
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,22:29,E4,0.985
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,22:29,E10,0.278
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,22:29,E5,1.084
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,22:29,E11,0.628
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,22:29,E6,1.216
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,22:29,H7,1.404
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,22:29,H2,1.416
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,22:29,H8,1.39
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,22:29,H3,1.397
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,22:29,H9,1.36
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,22:29,H4,1.247
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,22:29,H10,1.398
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,22:29,H5,1.302
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,22:29,H11,1.428
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,22:29,H6,1.4
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,22:29,E11,0.126
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,22:29,E6,0.13
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,22:29,E10,0.124
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,22:29,E5,0.121
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,22:29,E9,0.125
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,22:29,E4,0.124
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,22:29,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,22:29,E3,0.125
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,22:29,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,22:29,E2,0.122
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,22:29,D11,0.228
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,22:29,D6,0.176
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,22:29,D10,0.242
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,22:29,D5,0.172
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,22:29,D9,0.206
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,22:29,D4,0.199
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,22:29,D8,0.231
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,22:29,D3,0.178
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,22:29,D7,0.217
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,22:29,D2,0.185
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,22:29,A11,1.406
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,22:29,A6,1.359
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,22:29,A10,1.392
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,22:29,A5,1.367
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,22:29,A9,1.368
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,22:29,A4,1.212
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,22:29,A8,1.369
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,22:29,A3,1.28
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,22:29,A7,1.367
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,22:29,A2,1.396
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,22:29,D2,0.132
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,22:29,D7,0.128
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,22:29,D3,0.135
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,22:29,D8,0.132
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,22:29,D4,0.139
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,22:29,D9,0.14
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,22:29,D5,0.14
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,22:29,D10,0.147
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,22:29,D5,0.14
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,22:29,D11,0.141
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,22:29,E2,0.763
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,22:29,E7,0.879
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,22:29,E3,0.898
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,22:29,E8,0.672
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,22:29,E4,0.937
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,22:29,E9,0.981
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,22:29,E5,0.902
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,22:29,E10,0.926
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,22:29,E6,1.054
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,22:29,E11,0.954
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,22:29,H2,1.404
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,22:29,H7,1.377
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,22:29,H3,1.389
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,22:29,H8,1.387
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,22:29,H4,1.358
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,22:29,H9,1.255
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,22:29,H5,1.369
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,22:29,H10,1.272
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,22:29,H6,1.383
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,22:29,H11,1.404
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,22:59,D7,0.148
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,22:59,D2,0.836
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,22:59,D8,0.148
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,22:59,D3,0.142
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,22:59,D9,0.144
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,22:59,D4,0.149
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,22:59,D10,0.138
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,22:59,D5,0.14
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,22:59,D10,0.138
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,22:59,D6,0.146
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,22:59,E7,0.915
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,22:59,E2,0.418
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,22:59,E8,0.974
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,22:59,E3,0.204
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,22:59,E9,0.289
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,22:59,E4,0.993
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,22:59,E10,0.278
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,22:59,E5,1.069
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,22:59,E11,0.632
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,22:59,E6,1.228
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,22:59,H7,1.404
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,22:59,H2,1.414
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,22:59,H8,1.39
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,22:59,H3,1.397
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,22:59,H9,1.359
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,22:59,H4,1.247
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,22:59,H10,1.396
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,22:59,H5,1.302
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,22:59,H11,1.426
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,22:59,H6,1.406
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,22:59,E11,0.126
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,22:59,E6,0.13
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,22:59,E10,0.123
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,22:59,E5,0.12
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,22:59,E9,0.124
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,22:59,E4,0.122
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,22:59,E8,0.117
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,22:59,E3,0.124
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,22:59,E8,0.117
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,22:59,E2,0.121
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,22:59,D11,0.229
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,22:59,D6,0.18
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,22:59,D10,0.237
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,22:59,D5,0.18
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,22:59,D9,0.209
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,22:59,D4,0.196
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,22:59,D8,0.228
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,22:59,D3,0.177
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,22:59,D7,0.216
