Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,20:29,H2,1.218
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,20:29,H8,1.19
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,20:29,H3,1.097
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,20:29,H9,1.049
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,20:29,H4,1.158
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,20:29,H10,0.892
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,20:29,H5,1.098
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,20:29,H11,1.038
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,20:29,H6,1.138
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,20:29,C7,0.112
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,20:29,C2,0.145
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,20:29,C8,0.171
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,20:29,C3,0.157
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,20:29,C9,0.166
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,20:29,C4,0.131
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,20:29,C10,0.162
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,20:29,C5,0.217
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,20:29,C11,0.154
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,20:29,C6,0.165
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,20:29,D7,0.853
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,20:29,D2,0.689
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,20:29,D8,0.708
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,20:29,D3,0.742
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,20:29,D9,0.308
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,20:29,D4,0.264
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,20:29,D10,0.521
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,20:29,D5,0.53
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,20:29,D11,0.392
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,20:29,D6,0.405
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,20:29,E7,1.157
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,20:29,E2,1.108
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,20:29,E8,1.129
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,20:29,E3,1.083
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,20:29,E9,0.947
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,20:29,E4,0.91
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,20:29,E10,1.048
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,20:29,E5,1.058
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,20:29,E11,0.629
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,20:29,E6,0.627
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,20:29,H7,1.172
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,20:29,H2,1.159
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,20:29,H8,1.155
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,20:29,H3,1.142
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,20:29,H9,1.036
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,20:29,H4,0.987
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,20:29,H10,1.116
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,20:29,H5,1.08
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,20:29,H11,0.772
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,20:29,H6,0.724
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,20:29,C7,0.19
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,20:29,C2,0.153
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,20:29,C8,0.182
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,20:29,C3,0.186
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,20:29,C9,0.213
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,20:29,C4,0.105
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,20:29,C10,0.374
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,20:29,C5,0.235
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,20:29,C11,0.165
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,20:29,C6,0.306
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,20:29,D7,0.807
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,20:29,D2,0.767
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,20:29,D8,0.749
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,20:29,D3,0.714
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,20:29,D9,0.484
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,20:29,D4,0.519
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,20:29,D10,0.46
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,20:29,D5,0.481
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,20:29,D11,0.328
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,20:29,D6,0.313
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,20:29,E7,1.167
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,20:29,E2,1.104
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,20:29,E8,1.15
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,20:29,E3,1.111
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,20:29,E9,1.121
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,20:29,E4,1.112
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,20:29,E10,1.009
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,20:29,E5,0.995
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,20:29,E11,0.903
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,20:29,E6,0.888
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,20:29,H7,1.19
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,20:29,H2,1.185
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,20:29,H8,1.181
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,20:29,H3,1.173
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,20:29,H9,1.182
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,20:29,H4,1.165
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,20:29,H10,1.07
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,20:29,H5,1.038
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,20:29,H11,1.047
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,20:29,H6,1.013
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,20:59,C7,0.137
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,20:59,C2,0.165
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,20:59,C8,0.175
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,20:59,C3,0.197
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,20:59,C9,0.168
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,20:59,C4,0.202
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,20:59,C10,0.261
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,20:59,C5,0.104
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,20:59,C11,0.151
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,20:59,C6,0.238
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,20:59,D7,0.858
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,20:59,D2,0.816
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,20:59,D8,0.825
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,20:59,D3,0.662
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,20:59,D9,0.647
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,20:59,D4,0.644
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,20:59,D10,0.29
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,20:59,D5,0.107
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,20:59,D11,0.426
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,20:59,D6,0.592
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,20:59,E7,1.175
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,20:59,E2,1.146
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,20:59,E8,1.153
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,20:59,E3,1.047
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,20:59,E9,1.131
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,20:59,E4,1.113
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,20:59,E10,0.842
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,20:59,E5,0.928
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,20:59,E11,0.919
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,20:59,E6,1.057
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,20:59,H7,1.195
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,20:59,H2,1.218
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,20:59,H8,1.187
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,20:59,H3,1.097
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,20:59,H9,1.046
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,20:59,H4,1.163
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,20:59,H10,0.89
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,20:59,H5,1.103
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,20:59,H11,1.041
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,20:59,H6,1.14
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,20:59,C7,0.113
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,20:59,C2,0.158
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,20:59,C8,0.19
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,20:59,C3,0.173
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,20:59,C9,0.186
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,20:59,C4,0.142
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,20:59,C10,0.18
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,20:59,C5,0.257
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,20:59,C11,0.172
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,20:59,C6,0.186
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,20:59,D7,0.861
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,20:59,D2,0.708
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,20:59,D8,0.721
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,20:59,D3,0.753
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,20:59,D9,0.311
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,20:59,D4,0.266
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,20:59,D10,0.538
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,20:59,D5,0.548
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,20:59,D11,0.422
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,20:59,D6,0.412
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,20:59,E7,1.16
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,20:59,E2,1.113
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,20:59,E8,1.13
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,20:59,E3,1.086
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,20:59,E9,0.949
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,20:59,E4,0.91
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,20:59,E10,1.052
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,20:59,E5,1.061
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,20:59,E11,0.619
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,20:59,E6,0.623
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,20:59,H7,1.177
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,20:59,H2,1.164
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,20:59,H8,1.156
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,20:59,H3,1.15
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,20:59,H9,1.036
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,20:59,H4,0.984
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,20:59,H10,1.116
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,20:59,H5,1.081
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,20:59,H11,0.771
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,20:59,H6,0.723
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,20:59,C7,0.209
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,20:59,C2,0.164
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,20:59,C8,0.199
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,20:59,C3,0.204
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,20:59,C9,0.247
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,20:59,C4,0.105
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,20:59,C10,0.394
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,20:59,C5,0.267
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,20:59,C11,0.185
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,20:59,C6,0.341
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,20:59,D7,0.813
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,20:59,D2,0.767
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,20:59,D8,0.758
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,20:59,D3,0.726
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,20:59,D9,0.497
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,20:59,D4,0.532
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,20:59,D10,0.477
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,20:59,D5,0.493
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,20:59,D11,0.327
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,20:59,D6,0.308
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,20:59,E7,1.166
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,20:59,E2,1.107
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,20:59,E8,1.154
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,20:59,E3,1.112
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,20:59,E9,1.127
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,20:59,E4,1.111
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,20:59,E10,1.014
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,20:59,E5,0.997
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,20:59,E11,0.912
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,20:59,E6,0.89
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,20:59,H7,1.187
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,20:59,H2,1.184
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,20:59,H8,1.179
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,20:59,H3,1.171
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,20:59,H9,1.18
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,20:59,H4,1.161
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,20:59,H10,1.069
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,20:59,H5,1.037
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,20:59,H11,1.048
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,20:59,H6,1.013
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,21:29,C7,0.142
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,21:29,C2,0.179
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,21:29,C8,0.19
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,21:29,C3,0.223
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,21:29,C9,0.185
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,21:29,C4,0.234
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,21:29,C10,0.298
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,21:29,C5,0.104
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,21:29,C11,0.167
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,21:29,C6,0.285
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,21:29,D7,0.87
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,21:29,D2,0.824
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,21:29,D8,0.833
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,21:29,D3,0.665
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,21:29,D9,0.66
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,21:29,D4,0.651
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,21:29,D10,0.296
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,21:29,D5,0.107
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,21:29,D11,0.432
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,21:29,D6,0.698
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,21:29,E7,1.175
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,21:29,E2,1.15
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,21:29,E8,1.156
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,21:29,E3,1.049
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,21:29,E9,1.136
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,21:29,E4,1.114
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,21:29,E10,0.843
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,21:29,E5,0.951
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,21:29,E11,0.925
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,21:29,E6,1.068
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,21:29,H7,1.196
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,21:29,H2,1.217
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,21:29,H8,1.184
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,21:29,H3,1.097
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,21:29,H9,1.045
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,21:29,H4,1.166
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,21:29,H10,0.888
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,21:29,H5,1.107
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,21:29,H11,1.044
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,21:29,H6,1.143
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,21:29,C7,0.115
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,21:29,C2,0.174
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,21:29,C8,0.216
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,21:29,C3,0.192
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,21:29,C9,0.212
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,21:29,C4,0.155
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,21:29,C10,0.203
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,21:29,C5,0.299
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,21:29,C11,0.195
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,21:29,C6,0.213
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,21:29,D7,0.865
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,21:29,D2,0.726
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,21:29,D8,0.736
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,21:29,D3,0.765
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,21:29,D9,0.315
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,21:29,D4,0.266
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,21:29,D10,0.552
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,21:29,D5,0.562
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,21:29,D11,0.447
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,21:29,D6,0.417
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,21:29,E7,1.164
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,21:29,E2,1.115
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,21:29,E8,1.134
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,21:29,E3,1.088
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,21:29,E9,0.946
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,21:29,E4,0.914
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,21:29,E10,1.054
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,21:29,E5,1.062
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,21:29,E11,0.612
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,21:29,E6,0.617
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,21:29,H7,1.176
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,21:29,H2,1.166
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,21:29,H8,1.156
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,21:29,H3,1.146
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,21:29,H9,1.034
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,21:29,H4,0.98
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,21:29,H10,1.116
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,21:29,H5,1.079
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,21:29,H11,0.771
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,21:29,H6,0.722
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,21:29,C7,0.229
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,21:29,C2,0.178
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,21:29,C8,0.218
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,21:29,C3,0.229
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,21:29,C9,0.283
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,21:29,C4,0.105
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,21:29,C10,0.415
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,21:29,C5,0.308
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,21:29,C11,0.208
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,21:29,C6,0.395
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,21:29,D7,0.818
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,21:29,D2,0.78
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,21:29,D8,0.771
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,21:29,D3,0.74
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,21:29,D9,0.506
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,21:29,D4,0.547
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,21:29,D10,0.489
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,21:29,D5,0.51
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,21:29,D11,0.327
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,21:29,D6,0.304
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,21:29,E7,1.177
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,21:29,E2,1.114
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,21:29,E8,1.158
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,21:29,E3,1.107
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,21:29,E9,1.132
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,21:29,E4,1.118
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,21:29,E10,1.016
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,21:29,E5,0.998
